ds,yhat,yhat_lower,yhat_upper
2025-03-01,3.0167140872244915,2.2315128448121326,3.809311468307382
2025-03-02,1.4677082800336911,0.6141419366590658,2.2450939148301554
2025-03-03,3.2416606594723247,2.4435939729898752,4.060156980354654
2025-03-04,3.41264298296749,2.558027598251647,4.258753914263668
2025-03-05,3.3959770458171388,2.5699271279980245,4.163712873927602
2025-03-06,3.138713163233977,2.303799703998571,3.944730087954109
2025-03-07,3.3092647913947797,2.467168822972138,4.15376727451051
2025-03-08,2.4437163118508916,1.6745297740482181,3.239810215994416
2025-03-09,0.9029275275698483,0.05982806520448788,1.7245852857171469
2025-03-10,2.6968524733335535,1.933573201004992,3.5390380859227304
2025-03-11,2.900027079858439,2.12605385475189,3.769768532427529
2025-03-12,2.928005966538283,2.07187691150404,3.73043558800644
2025-03-13,2.727825463358377,1.946322722895446,3.5511531774544167
2025-03-14,2.9676281473601134,2.138389599423269,3.872673665802893
2025-03-15,2.182966336838718,1.3134862618185497,3.0139084504865608
2025-03-16,0.7339083708563487,-0.09849004162829375,1.510138653856272
2025-03-17,2.629365405917591,1.8586656135310762,3.4717970175607515
2025-03-18,2.942593241086101,2.0898559669914225,3.817816472760077
2025-03-19,3.08764925932617,2.3129791579792887,3.8713786712666862
2025-03-20,3.00988124025081,2.1861493851226923,3.82131673861112
2025-03-21,3.3755828327635142,2.524265516510745,4.20452469912341
2025-03-22,2.7183324921239707,1.9197557593144923,3.520565346006496
2025-03-23,1.3961389428972013,0.5652206998558632,2.195614190258208
2025-03-24,3.4158100238040356,2.5810637215069776,4.250281802495311
2025-03-25,3.8484984613218494,2.9719210273182672,4.644310542336938
2025-03-26,4.106203630297588,3.2758728189416995,4.953757897085163
2025-03-27,4.132304988088862,3.3315712250900322,4.871663762774426
2025-03-28,4.591260890019052,3.8221954814146497,5.392053084084979
2025-03-29,4.0149885257696045,3.2049872144578804,4.783612196920169
2025-03-30,2.7600470168320492,1.9299858466097104,3.6114580663373057
2025-03-31,4.832039580385885,3.978669018622785,5.6329110451257485
2025-04-01,5.3011874517450375,4.457506361112095,6.085672742067646
2025-04-02,5.578853887959996,4.7613905159907475,6.401223108705211
2025-04-03,5.608093343168382,4.802829664679258,6.454998225454425
2025-04-04,6.053359083376032,5.236522324409095,6.840998264777604
2025-04-05,5.446884709503774,4.614514445799213,6.2961535891543745
2025-04-06,4.14586153539533,3.319699381012019,4.992379375961268
2025-04-07,6.156827814121948,5.3984290086272315,6.969343016847624
2025-04-08,6.551222773246929,5.721983843646005,7.378923933989991
2025-04-09,6.74188422502825,5.9422236712861105,7.5308242656531235
2025-04-10,6.6735654501157615,5.840891631012813,7.516463669377931
2025-04-11,7.0126053804262565,6.182003009169828,7.847934280341577
2025-04-12,6.29326843922021,5.477889445050936,7.050749340959676
2025-04-13,4.8748769834476136,4.056065328175821,5.641480742904995
2025-04-14,6.7661534236713115,5.909080826724965,7.5894060492426405
2025-04-15,7.040726120787138,6.267408130191501,7.843919600850496
2025-04-16,7.113578991046893,6.255774761469698,7.949970340567392
2025-04-17,6.931521680844395,6.114618169290709,7.762029255231017
2025-04-18,7.162815467224511,6.243886103106855,8.036113796771863
2025-04-19,4.821434310533808,3.962707283660798,5.606605119618714
2025-04-20,4.834350983342818,3.979994985868147,5.6265602958728405
2025-04-21,6.645468215369748,5.831790069772217,7.482201934216202
2025-04-22,6.851479681051815,6.062718383577126,7.651221383596395
2025-04-23,6.868111333239771,6.067316064921108,7.684675743282428
2025-04-24,6.642618346116578,5.787279485772808,7.503572821211111
2025-04-25,6.8434070448678765,5.985269144345973,7.640191393434898
2025-04-26,6.0063372844116625,5.20622762672442,6.801219600092519
2025-04-27,4.4918290513596615,3.6123242622456027,5.240341378987463
2025-04-28,6.309190897533046,5.509306204929876,7.116683158132247
2025-04-29,6.532124528254675,5.709858922165862,7.372525721230254
2025-04-30,6.575185387227943,5.7484674651949925,7.495648078774795
2025-05-01,6.384275699312329,5.566693719209505,7.156673712951683
2025-05-02,6.626304428453255,5.862712686960514,7.426768875460716
2025-05-03,5.835530599309188,4.999666615743703,6.652980161113555
2025-05-04,4.370712676275469,3.5027397240865743,5.174797739539737
2025-05-05,6.239480490524461,5.354830368422366,7.021828625702294
2025-05-06,6.513882912312994,5.66901336536607,7.35475170546683
2025-05-07,6.606890006826745,5.746885455296642,7.4180547083464345
2025-05-08,6.462925081988534,5.680336178580388,7.3575367511163
2025-05-09,6.747560111442168,5.910237680949363,7.6083862442883206
2025-05-10,5.993890110880413,5.1246629026951895,6.776071091248292
2025-05-11,4.559708417480927,3.7468745423964323,5.344701285323844
2025-05-12,6.451898763800416,5.646444351394881,7.309899402912769
2025-05-13,6.74199690417819,5.938640272607547,7.595297814801159
2025-05-14,6.842700262563126,5.962922341409825,7.618861436641477
2025-05-15,6.698400916588952,5.897503664333037,7.509932768907242
2025-05-16,6.9748754841603215,6.080384117321937,7.723689735639971
2025-05-17,6.205647746202813,5.330793963876577,7.028759946020561
2025-05-18,4.749146374866628,3.8937745679525313,5.549353579495573
2025-05-19,6.6130742288357744,5.817279473033674,7.395549577214274
2025-05-20,6.869942678023376,6.093420925467372,7.689531610810755
2025-05-21,6.8322306437212,5.960515926084475,7.67915623364448
2025-05-22,6.749481776267276,5.960602528322418,7.573885568362923
2025-05-23,6.984762707050748,6.156176872986886,7.804519864179568
2025-05-24,6.174185216044642,5.30971404757556,6.982186303591817
2025-05-25,4.677429699657933,3.8831793467691442,5.467582391548415
2025-05-26,6.5033989968468875,5.669156543072098,7.302409406503934
