ds,yhat,yhat_lower,yhat_upper
2025-03-01,2.17009914353009,1.42884978169372,2.914326106989201
2025-03-02,1.8164151301163538,1.0630101676496426,2.5753862111213675
2025-03-03,3.139477593441786,2.3154379962946745,3.902972903566343
2025-03-04,3.1741594326820106,2.3990038781843834,3.9373246500992822
2025-03-05,3.279111931517776,2.5217113769618216,4.093342080831346
2025-03-06,3.3124402520333454,2.539959567458607,4.071963124557053
2025-03-07,3.247586288910089,2.494462719856454,4.036670167675583
2025-03-08,2.411212190593525,1.650684656227817,3.1836737867341416
2025-03-09,2.0170061960419106,1.2963511363284503,2.773944640232997
2025-03-10,3.2996165713086,2.5395262426930074,4.037959367247115
2025-03-11,3.2947307652864946,2.545388962244574,4.079877549463608
2025-03-12,3.361818459843305,2.5915915619760144,4.146955913866624
2025-03-13,3.3597886968485358,2.6110826525699586,4.136452220209674
2025-03-14,3.262854109457387,2.4818410418309713,4.037559382103713
2025-03-15,2.3983960295971896,1.6541407318238843,3.157792754971874
2025-03-16,1.980752592979333,1.1648719023564231,2.7304496887467424
2025-03-17,3.24513609339124,2.5228682078860927,4.028676460966906
2025-03-18,3.2276971548620272,2.4506625487908242,4.007266900419886
2025-03-19,3.2882548158993306,2.5346578461767226,4.043258992155992
2025-03-20,3.285943084440081,2.590160017730562,4.067085065656385
2025-03-21,3.195067313664255,2.442833981170304,3.9583676944351027
2025-03-22,2.3429644299984886,1.5834218893023284,3.050882143272831
2025-03-23,1.943789322527862,1.2117768729125755,2.679862968232112
2025-03-24,3.232433755546283,2.4383913480917774,4.029340612522726
2025-03-25,3.244595400563682,2.498223222481192,3.9988797672036944
2025-03-26,3.3395160250873133,2.5494405918432808,4.066319285211416
2025-03-27,3.3756392555117074,2.607084494832781,4.124078063025042
2025-03-28,3.3264810407254384,2.5021753178768886,4.02029668885969
2025-03-29,2.51850654661655,1.718788060573051,3.300989642929988
2025-03-30,2.1649354185778664,1.4092759788517335,2.9216889420763184
2025-03-31,3.499681339526379,2.7675353977111774,4.264849861057912
2025-04-01,3.5574429938062613,2.8248968375873833,4.301677130491078
2025-04-02,3.6964649486217254,2.9347779035705903,4.438507485673147
2025-04-03,3.7742183184651945,3.0722214987203356,4.529264363380254
2025-04-04,3.7632937747601325,2.991601047577919,4.479169330310496
2025-04-05,2.989300069013899,2.204563351468974,3.7144028113806713
2025-04-06,2.6646894616439614,1.944148077747586,3.4298531618953483
2025-04-07,4.022715470544791,3.220891050173808,4.823168396846199
2025-04-08,4.097539581456464,3.3546667400707006,4.8460971879641095
2025-04-09,4.247005021426245,3.4312444573653673,4.991465532059243
2025-04-10,4.328327119391205,3.5406463630186633,5.186838126383324
2025-04-11,4.313992553438984,3.5805962155823954,5.027431204034606
2025-04-12,3.529660476329954,2.7360864075400815,4.235255032767826
2025-04-13,3.1879868262872586,2.4362641812038883,3.9400459318731618
2025-04-14,4.522577246012128,3.777681930248117,5.280188634348541
2025-04-15,4.568085355861508,3.848171728457939,5.276175462266187
2025-04-16,4.6829746787390505,3.9176413750330825,5.460183866914049
2025-04-17,4.725194025184603,3.9649447178366164,5.503886083901965
2025-04-18,4.66805900380878,3.892138803859092,5.445982013962125
2025-04-19,4.172807886311018,3.4609603870667156,4.927214762566825
2025-04-20,3.449030032736609,2.697436447765568,4.156780373858367
2025-04-21,4.735343646928887,3.992389573088726,5.482757674601115
2025-04-22,4.73272218927565,3.996894949429601,5.513041374574882
2025-04-23,4.800606344766118,4.045558881674419,5.5948288872787
2025-04-24,4.797881158894254,4.02672773152089,5.510218659421514
2025-04-25,4.69873519854012,3.9583649601181143,5.463663816463023
2025-04-26,3.830520931493289,3.090654795502449,4.516554046167016
2025-04-27,3.4075386523596283,2.5683093501933603,4.171303729940469
2025-04-28,4.664950390903008,3.954246442892348,5.4303331392032765
2025-04-29,4.638841527710889,3.9142059299102496,5.415860129928597
2025-04-30,4.688949334361254,3.9499009181905542,5.441220525800603
2025-05-01,4.674309082583627,3.8697235531754486,5.422809442480331
2025-05-02,4.569111118401134,3.8435875949113014,5.313089768511274
2025-05-03,3.700562936962867,2.9442002612611913,4.472377115599594
2025-05-04,3.2826785298694743,2.506954927810167,4.034069524907325
2025-05-05,4.550201288931797,3.836830185684101,5.353338957590452
2025-05-06,4.538677946606907,3.7680972648108475,5.351470097365935
2025-05-07,4.607202440144283,3.8609112915728736,5.362262093207428
2025-05-08,4.614079936598163,3.769392739651738,5.334301136386734
2025-05-09,4.532703941326755,3.7087080092907385,5.3180325228083785
2025-05-10,3.6894399985992257,3.006824386476358,4.438841707298852
2025-05-11,3.2974376895027486,2.605664443680734,4.078590314643678
2025-05-12,4.590576619637249,3.782617610637526,5.365731871440868
2025-05-13,4.603563276489398,3.8120782991988706,5.314578309145946
2025-05-14,4.694697049778787,3.9063342254602045,5.427072841583655
2025-05-15,4.721555080538993,3.968512247514242,5.489905802383253
2025-05-16,4.656888327466801,3.8742825640948926,5.425387213055289
2025-05-17,3.826521876172494,3.061859250402388,4.5947638461427
2025-05-18,3.4431807772431493,2.6819990337730797,4.188033653411184
2025-05-19,4.740446760714784,3.9783648624421737,5.442461804036917
2025-05-20,4.752862445156112,3.994497425430614,5.5117579983461615
2025-05-21,4.979245562454897,4.227218610946736,5.760701313716627
2025-05-22,4.855651985831129,4.1217093499540995,5.61223359810079
2025-05-23,4.7767123663039115,3.9806659103593507,5.51571669199247
2025-05-24,3.928081514490433,3.2159905164636564,4.77302683803308
2025-05-25,3.5229760154047165,2.749152684539591,4.242813499111371
