ds,yhat,yhat_lower,yhat_upper
2025-04-01,591.1589387604819,427.2664098689513,751.8465777941122
2025-04-02,634.640774743648,471.1195393103397,800.9828026171426
2025-04-03,655.2088213466053,492.72851507971137,816.6660947443225
2025-04-04,761.8036338802739,594.6560428190757,924.6574457493891
2025-04-05,855.2306800124339,693.8098466691285,1023.0277715741876
2025-04-06,502.5688768454121,352.9246095720326,665.6335561581851
2025-04-07,673.2857848083763,518.3209489699336,827.922317771897
2025-04-08,621.6617522013786,473.77539946692883,790.766327756518
2025-04-09,659.9310465347241,490.2732758674604,826.3394264813244
2025-04-10,675.1473958883893,514.7752699283499,837.0900354145185
2025-04-11,776.4613392280527,613.1562464770686,944.5799070282015
2025-04-12,864.884785534879,716.4592741433429,1032.6618791614571
2025-04-13,507.6929401640924,346.074367341303,681.1238804461126
2025-04-14,674.5331569063924,510.5873722528434,831.4328112037646
2025-04-15,619.843205709473,459.9995356573712,781.2479046652261
2025-04-16,655.9871753860195,503.10670256962385,818.1623772838587
2025-04-17,670.1165991777953,495.67763908202784,825.1857114689107
2025-04-18,314.28634317357944,141.10460954914342,472.5229617895494
2025-04-19,731.529695533342,568.2386035633773,890.8009080904505
2025-04-20,506.06442152407215,354.0504004543109,652.6437861351552
2025-04-21,676.2108153233227,520.1433604156688,840.4787495004392
2025-04-22,625.7918753029111,457.94065484264445,777.2748903147412
2025-04-23,667.044172654135,503.07094843351325,830.2669397528117
2025-04-24,686.9595160194575,527.3159399582975,844.4584573147023
2025-04-25,794.5633328761212,639.7298034024984,946.8408673469328
2025-04-26,890.6822298828133,735.1114431276887,1045.490271319297
2025-04-27,542.3508186118354,386.73913012846145,711.2985015951539
2025-04-28,718.9272355691261,556.5280915868442,878.8438546312619
2025-04-29,674.5196628806613,509.9700853421263,831.2142245284597
2025-04-30,721.1318365184223,570.2981537365999,881.0834553916736
2025-05-01,284.54900527163795,130.9178602074896,461.66267029568695
2025-05-02,856.5525214877829,703.659253567991,1024.497296066273
2025-05-03,954.8353922602049,801.8826389110906,1128.5995417850668
2025-05-04,607.2734311886322,452.1362108027452,771.4158439635075
2025-05-05,783.1165115241126,621.9399721846896,941.075767409823
2025-05-06,736.4049224010932,568.7451960729531,888.4009946134951
2025-05-07,779.1177385280289,616.318408295128,927.9280535999611
2025-05-08,798.0462719615741,638.6171330857445,967.4905816846566
2025-05-09,902.0797773272081,751.0312133842401,1057.587247761909
2025-05-10,991.97856625674,834.1848488911752,1159.470029941846
2025-05-11,634.7844359484264,472.3781060664708,791.8577799341306
2025-05-12,799.9377147358196,623.1877573615218,954.56338655782
2025-05-13,741.7031645348284,579.1934045124798,907.8587164708609
2025-05-14,772.3127222776416,593.4095580660971,932.023789509411
2025-05-15,778.8324509327505,611.5691786160563,929.4431696051336
2025-05-16,870.4410494213713,701.4220683724578,1023.5367105615921
2025-05-17,948.1952760302023,779.7152466602836,1121.901022288922
2025-05-18,579.4324043452995,411.9503547473018,740.6837702135721
2025-05-19,733.879237829146,571.2677337175005,896.8716485963915
2025-05-20,666.0701489292769,495.8959965772956,826.5571460088091
2025-05-21,613.7638070995746,450.0802506917558,774.8380688205921
2025-05-22,688.39595854131,531.8182020595749,852.6907551967497
2025-05-23,775.1664629257887,609.8361882050621,933.6005026995908
2025-05-24,849.9850158675696,685.8524785662768,1010.205106543873
2025-05-25,480.2769234116134,331.81751491770035,638.420326548486
2025-05-26,635.8079108620449,486.2077488355476,795.7017155675848
2025-05-27,571.1007334837589,400.05337031921545,724.3796344656935
2025-05-28,598.5703783459461,439.33501580823827,741.8853852058505
2025-05-29,605.3854467654077,446.8123241467921,754.0870696056679
2025-05-30,700.7432309435376,541.16285699909,869.4039640136416
2025-05-31,785.6339443526557,620.732986358949,940.8789735641227
2025-06-01,427.2442673802313,270.1381615078172,588.4001725900088
2025-06-02,595.0697132416699,432.13568624595575,758.1555662482533
2025-06-03,543.338195637027,387.76581516316406,701.884950930032
2025-06-04,584.1528574192636,410.4775070923617,743.283866349759
2025-06-05,604.3615411381835,446.7452670552302,767.7183642733291
2025-06-06,712.8401937397124,532.2554929357228,867.1491659717411
2025-06-07,810.2654372910317,661.281656116253,968.2596032480119
2025-06-08,463.5262395319568,300.1923404246458,631.0083159245264
2025-06-09,641.8439679763198,482.5397198537208,795.0088012137406
2025-06-10,599.2030004257323,444.78831266147967,757.1778001591567
2025-06-11,647.4997609966109,488.50909897755764,801.2632697802067
2025-06-12,673.4173961323385,519.7243214033666,821.7412331322313
2025-06-13,785.7132448821745,623.9626052685783,951.1826476822833
2025-06-14,884.9942294244247,726.6521328276978,1043.1363800932832
2025-06-15,538.130028755305,383.15279795073053,693.6052806523518
2025-06-16,714.3732851867483,560.6396198892031,883.4450292226697
2025-06-17,667.7890200469277,502.73066493334375,824.9079615573215
2025-06-18,710.4011684897195,553.7361578493003,873.6546970988028
2025-06-19,729.0635246707732,571.3359014655923,881.064040499673
2025-06-20,758.5477868962676,596.5166207874404,925.2720498262096
2025-06-21,922.2859943000883,769.577496720764,1097.3585564786677
2025-06-22,564.8313096628301,409.19682622831436,732.829729565992
2025-06-23,729.9167108995819,569.2165019856212,891.8368222767957
2025-06-24,671.9038462813634,495.46155306607386,831.9702694821633
2025-06-25,703.1162518565415,552.9440629861565,858.7314658281166
2025-06-26,710.7024146994326,558.0666856480605,881.9909999737959
2025-06-27,803.910736581576,640.2944956451195,968.0947532855375
2025-06-28,883.8518712285975,715.4362953721102,1039.477804636227
2025-06-29,387.3919821550106,236.75052327928876,547.8322179466252
