ds,yhat,yhat_lower,yhat_upper
2025-04-01,40.99706222176077,23.87450418397556,59.1544873362689
2025-04-02,43.153461495559554,25.456239223390085,61.1555215041994
2025-04-03,48.286701712035885,31.34043620133042,64.7330059241231
2025-04-04,55.13562035110007,37.72877296242899,71.11092118929493
2025-04-05,60.005676795428386,43.890663837196044,77.41981514065186
2025-04-06,34.18810489792736,17.26965026356629,50.8339520034733
2025-04-07,48.67807016519424,32.64004426629721,65.62619104932571
2025-04-08,41.74022888370487,24.524310388741146,58.868912645551454
2025-04-09,43.692436794706865,26.14604233395204,61.07899261763657
2025-04-10,48.65581669979776,30.176464823411383,65.8582992862083
2025-04-11,55.38252557799435,38.047744506408456,72.64207189817708
2025-04-12,60.18977850119291,44.40256946645379,77.43444526052379
2025-04-13,34.37856960696301,16.16568532253322,51.36238808555758
2025-04-14,48.95145822971089,31.63369720511091,65.87065049052354
2025-04-15,42.17782945392018,24.28475904339283,59.303182112787525
2025-04-16,44.37738644526535,28.33207204924252,62.66209681242466
2025-04-17,49.670091208071796,31.519153313931803,66.58400280748262
2025-04-18,10.593648910936977,-6.301334146545798,27.48098545531125
2025-04-19,55.68894478164996,39.16181140984657,72.35270784620522
2025-04-20,36.815922641608026,19.52986748119402,53.59921663491351
2025-04-21,51.97511912173938,34.827115673143666,69.53395077424295
2025-04-22,45.82100600950007,29.086957881754117,62.514657706851814
2025-04-23,48.65663871597212,32.20468475540106,64.536735986739
2025-04-24,54.58396586342794,36.71113901196509,69.97615221352086
2025-04-25,62.332081554096,44.579643330450644,79.38366340198608
2025-04-26,68.19186420376555,50.61714537172414,85.81035961641693
2025-04-27,43.43542480676591,27.317863397258755,62.42139947933988
2025-04-28,59.03471186079965,42.1846139570249,76.66334909649781
2025-04-29,53.227658477473256,38.10509350780961,70.59901782503715
2025-04-30,56.30260313012997,38.85066713003059,71.9433349995323
2025-05-01,12.28492338197482,-5.243885942514121,28.03139724036184
2025-05-02,70.08694983501115,52.49869716876117,86.54696424451613
2025-05-03,75.80044163102805,59.80015984478123,91.96011417433144
2025-05-04,50.758785948543526,34.02698557874135,68.20635729205476
2025-05-05,65.93451074990199,48.38282770640042,82.72751552716291
2025-05-06,59.56974100576262,41.95217723709755,75.78612658582844
2025-05-07,61.96057739220718,45.1447677213727,79.19611300783225
2025-05-08,67.20783725654886,49.553062027518614,84.7358157756425
2025-05-09,74.0454784508146,56.184279290609595,90.30587263828943
2025-05-10,78.77524352693518,62.03609413472152,95.88633781292775
2025-05-11,52.68594553607756,35.790545418738375,69.87551686231676
2025-05-12,66.7717458560549,49.82072595632268,83.24717527282915
2025-05-13,59.29781750540668,42.44716960452467,76.02678803774958
2025-05-14,60.584137841344585,43.76190474073222,76.87421365317627
2025-05-15,64.75561658583078,47.6579431949174,81.63242849569708
2025-05-16,70.56989670954516,53.24649361417288,87.94814739647244
2025-05-17,74.35138289117671,56.56253562634608,91.8703643499405
2025-05-18,47.409935822467816,30.184250489652776,63.13522181426747
2025-05-19,60.75859912467407,43.51929354900833,77.58060572829766
2025-05-20,52.678767529342295,35.63552816464975,68.46308082808437
2025-05-21,57.77852883375851,39.65791099876605,74.95561420289474
2025-05-22,57.36757222893111,40.72879691036661,74.79556786560775
2025-05-23,63.03448489117825,44.322886420166164,78.67115485124793
2025-05-24,66.83087337548575,49.79696578824648,84.52651857998458
2025-05-25,40.0648771666771,23.448900805406133,56.64505764420317
2025-05-26,53.74396741224385,35.60424835425312,71.71143755719754
2025-05-27,46.14026288490969,30.861321138784305,62.89138112134097
2025-05-28,47.574141290996316,31.355025671168878,65.42891155047877
2025-05-29,52.1643564660814,34.85771290236689,69.92306838877191
2025-05-30,58.65599885643124,42.921162464708964,76.37407023713092
2025-05-31,63.354849171679376,48.08060992894554,80.24247302437117
2025-06-01,37.546554100519096,19.89295473932807,53.6544472871559
2025-06-02,52.21497723160399,35.9507424209361,69.11208545718668
2025-06-03,45.60811635587487,28.44301813793417,62.62975287991247
2025-06-04,48.0223238661251,30.670654718501254,65.67491518351545
2025-06-05,53.5530243334509,35.22518837301806,71.01624383601585
2025-06-06,60.923250597541475,44.25351358040455,80.02252652581485
2025-06-07,66.41853305357512,49.84591170833024,84.49867670455326
2025-06-08,41.30655709729152,24.905778202813362,57.81200637714939
2025-06-09,56.55592959742958,39.709672938539306,73.20702953136549
2025-06-10,50.40243528681269,33.587020809969474,67.5249170141366
2025-06-11,53.133511755544795,36.10020521147898,71.00507770092442
2025-06-12,58.83913154900396,42.05132718753826,76.90526423895061
2025-06-13,66.24040971580217,50.31913049421826,83.495933119347
2025-06-14,71.62447112749665,54.740211241737526,89.50132685648897
2025-06-15,46.26399478167753,28.85360783637772,62.95749546329378
2025-06-16,61.13578071312092,44.577837848777065,77.99031617794932
2025-06-17,54.48672749528523,38.824139565424524,72.39020942432693
2025-06-18,56.61795820086174,38.375894388315054,71.76118483537961
2025-06-19,61.63529431088247,45.637235254350784,78.2187078952223
2025-06-20,58.29560835693126,41.397355146749206,75.18657989304624
2025-06-21,72.85020312837767,56.19300395180406,88.48428253068364
2025-06-22,46.6458488309028,30.20849772816431,63.06786256971673
2025-06-23,60.660838233204956,43.813884292055555,77.18459511944441
2025-06-24,53.161462015369665,37.53976774652069,70.78268436380282
2025-06-25,54.46745582276218,36.891395445092755,69.9556121061597
2025-06-26,58.702031169340884,42.092203950742935,76.035295137236
2025-06-27,64.61963229466795,46.51338543660214,80.515192019827
2025-06-28,68.53997648859075,51.16474829267826,86.26016483334637
2025-06-29,33.880579556225015,16.90566277588181,52.35724155197835
2025-06-30,55.305794665593076,37.831792132711975,72.57355085722637
2025-07-01,47.42978278631099,28.60273999829105,64.92684629174202
2025-07-02,48.46247995295926,32.79826445049177,66.55709951791016
2025-07-03,52.52845997382526,35.354355820183976,69.18542490439935
2025-07-04,58.38101899688179,41.33020974299322,74.8645821253361
2025-07-05,62.33637172817636,45.2204068611807,79.97685897287388
2025-07-06,35.692628938739645,18.74818909870708,52.85969250705929
2025-07-07,49.447913405866366,32.247705081327474,66.33638390238978
2025-07-08,41.86601014187509,26.027654239695607,58.998446825157
2025-07-09,43.26029286502772,26.633213116965088,61.09953527268259
2025-07-10,47.74412649058179,31.290027360492388,64.16314481128883
2025-07-11,54.05907301439916,36.29166893599282,70.64031038608547
2025-07-12,58.50944171829144,41.77522150573396,75.81913778084781
2025-07-13,32.38160499870302,16.18923634794733,49.35695053557688
2025-07-14,46.66242699164069,29.641249563378544,64.06596494975211
2025-07-15,39.605192038464864,22.71897665947787,56.598672976550006
2025-07-16,49.5123675598065,33.14945637737328,66.64113065877366
2025-07-17,46.49319535558104,29.36323565756754,63.96425905339768
2025-07-18,53.278034723175914,35.79793770467083,70.82178920875543
2025-07-19,58.16699620995655,40.693391181049094,74.78816783042399
2025-07-20,32.44228708714718,15.037073646117186,49.426988887634515
2025-07-21,47.08801736312785,31.333105709062234,63.77915454098712
2025-07-22,40.35605679041264,23.99777407790605,58.453506465245226
2025-07-23,42.55008245576949,24.701118931545903,58.891856323493975
2025-07-24,47.776017396038185,31.60849864753377,64.02961466350878
2025-07-25,54.77019121512277,38.04468721555372,71.65792205788146
2025-07-26,59.83376996657713,43.228483854111296,76.04414125078804
2025-07-27,34.251885399363545,17.52522245591266,51.1144320416856
2025-07-28,49.011821619958866,31.181501387152352,66.9220176517001
2025-07-29,42.36865876139131,26.347437282027382,59.5550792086469
2025-07-30,44.62912195272919,27.74568339923447,61.531737296666755
2025-07-31,49.90184400253296,33.00002249020804,65.50562513877038
2025-08-01,56.92537971793888,39.05054963507193,74.78077168721391
2025-08-02,62.002524817691956,45.23335085018912,78.97828493771732
2025-08-03,36.41937375766748,17.682686902702617,53.62233415883105
2025-08-04,51.16347714350353,33.53030420271494,68.19621877475672
2025-08-05,44.48949923845309,28.243253029659364,60.81701672742905
2025-08-06,46.70312304786052,30.425054419737382,65.96989382608696
2025-08-07,51.9114088794597,34.70629634854331,69.08294849071221
2025-08-08,58.85094017686073,40.566155020793495,74.66070418769512
2025-08-09,63.822303991088916,46.427689112367474,80.67796780135698
2025-08-10,38.109333551263795,21.505847365926716,54.761568742893225
2025-08-11,52.697465725630444,35.71171227394149,69.05200305227206
2025-08-12,45.839605256489676,29.30396493694183,63.49944259628695
2025-08-13,47.84023419439975,30.968466779371674,65.0665469331642
2025-08-14,52.80596327025803,34.23074859894295,69.79513374978589
2025-08-15,49.31000007443363,31.50913829584395,65.18695147630272
2025-08-16,64.14602303964513,46.090557027384314,79.42254387288098
2025-08-17,38.10903120141776,21.465552874128996,55.65083222707505
2025-08-18,52.35226620422107,34.59379848176737,69.10439145317861
2025-08-19,45.133843535196206,28.33032653882656,62.26138723301662
2025-08-20,46.764678139046495,30.39530673902917,64.84499284871175
2025-08-21,51.35894966231966,34.2466669063358,69.14932107750859
2025-08-22,57.66228258884774,40.89640118724003,74.95369118901756
2025-08-23,61.98618257097091,45.066459727575086,77.88807520204145
2025-08-24,35.62715312068225,20.522287736376352,52.89236532424399
2025-08-25,49.584845115010744,33.73328409114902,65.81083221211169
2025-08-26,42.12763371160478,24.61837541166234,59.525376978578876
2025-08-27,43.576366863332765,26.715682675327137,60.12618297616194
2025-08-28,48.05449086483316,30.97978866999766,65.94885397409257
2025-08-29,54.315889216117135,37.00287129866118,70.12045283370087
2025-08-30,58.67898762275202,41.46442863507848,77.10439573682342
2025-08-31,32.44556093446457,15.497677133626974,49.907750747754
2025-09-01,46.61860584876564,29.51485853554565,63.783762965936184
2025-09-02,39.46768470571074,22.647600594424883,56.48710053900915
2025-09-03,41.312494271408255,23.434873969261243,58.10576433026165
2025-09-04,46.27287328986078,29.037174001724996,62.34731436048266
2025-09-05,53.09659175337375,35.803183880967914,69.72862899193248
2025-09-06,58.093479436687915,41.428691332436394,75.44970458611661
2025-09-07,32.554332068345985,15.779421956595852,49.45768889651449
2025-09-08,47.4689592352882,31.764006057769553,64.10805211464086
2025-09-09,41.09177724451327,24.850746832647268,59.2233914223633
2025-09-10,43.72569635293779,26.207352968449335,61.74302117966538
2025-09-11,49.47250934981589,33.02966634736282,66.52766370338426
2025-09-12,57.06111548370089,39.61386117117239,73.28295715543028
2025-09-13,62.78212636974037,45.95207930277352,79.89805525988045
2025-09-14,37.90727967481297,20.76693189623032,54.54711922538026
2025-09-15,53.40801077524449,35.63615018051383,70.55122645316862
2025-09-16,47.52157076686861,30.708263544048606,63.926321912072964
2025-09-17,50.5354248867907,33.40512213805353,68.20016595670985
2025-09-18,12.175622918456419,-5.345625933697103,29.722401096666747
2025-09-19,14.059585564947326,-1.6368615257960004,31.33583880588194
2025-09-20,69.94796428795503,52.394043227800026,85.72785275972223
2025-09-21,44.905612588808,27.425807705320988,61.308673087865955
2025-09-22,60.09163283818424,42.944782020356236,76.85422729633217
2025-09-23,53.746253055108056,36.82572581539242,70.86139855064442
2025-09-24,56.163636146033774,38.85101552029497,73.17020269217335
2025-09-25,61.44268430746063,44.4083432959097,78.49783078435338
2025-09-26,68.31553157367216,51.37333456051095,84.07424594912001
2025-09-27,73.0822589654693,55.99292185189917,89.83806040557982
2025-09-28,47.0302501439694,30.63218730911964,64.97126354792036
2025-09-29,61.152534507598766,44.116850571020464,78.27118476100526
2025-09-30,53.71350769466078,35.878235833976944,69.7793853494404
2025-10-01,55.03277005537026,37.82824157889978,72.03580188007376
2025-10-02,59.23528601230734,43.26211776980753,78.2041857605634
2025-10-03,65.07919927683187,47.78766692477079,81.90490237041018
2025-10-04,68.88985667411022,51.50955155821965,85.76127400103005
2025-10-05,41.978477594096965,25.419180650081874,58.42315552145532
2025-10-06,55.35983539217856,38.327334803310634,73.025397425857
2025-10-07,47.31735981499979,30.46480973238215,64.33753020446441
2025-10-08,48.18641929102773,31.207250782927005,65.4281800554443
2025-10-09,52.10400290993212,35.40426701112495,69.10620440494564
2025-10-10,57.836152070203916,41.015057577200395,74.6031841472435
2025-10-11,61.71170720916312,45.18822822882351,78.57199075427863
2025-10-12,25.885229028379527,8.796966375452264,42.40213690477873
2025-10-13,48.83257983503346,30.30923048048847,65.68280634886972
2025-10-14,41.360240023168714,24.57516483895187,58.492306222932946
2025-10-15,42.94468096810521,27.15611742316435,59.26238026689677
