ds,yhat,yhat_lower,yhat_upper
2025-03-01,3.0505832592868214,2.0596537878752503,4.019602768133798
2025-03-02,1.2719927812973726,0.30339734484144604,2.290397142023051
2025-03-03,3.1732049248350163,2.1664735773139063,4.128261385170437
2025-03-04,3.9155689530501183,2.8911728611792977,4.961060026504681
2025-03-05,3.712007832091426,2.7355577132458047,4.705225012991307
2025-03-06,3.46344784779076,2.505382805104987,4.424977822947382
2025-03-07,3.4010576222888105,2.3592355033098507,4.374958019982021
2025-03-08,2.1139961116826487,1.088211394778368,3.0645974504779927
2025-03-09,0.369919608908432,-0.559584617320466,1.4041718761802948
2025-03-10,2.322776018712326,1.2941915558755395,3.3459836589215235
2025-03-11,3.133775248696643,2.1323252101239234,4.071415340598035
2025-03-12,3.0153657760729136,2.0876733957253584,4.013020110499806
2025-03-13,2.867666523950812,1.8368701740040267,3.9317684526215166
2025-03-14,2.920715659034297,1.889859562752096,3.9189821340582522
2025-03-15,1.7622357685032242,0.8327839086111198,2.7471294648065636
2025-03-16,0.1581651344828341,-0.7565111167525468,1.1862425813658688
2025-03-17,2.2604828906792616,1.3116072298312171,3.285152245886853
2025-03-18,3.228216256544847,2.2074945634381358,4.14774005172355
2025-03-19,3.2714591095384544,2.2924291989352863,4.30200748103074
2025-03-20,3.2878500977507548,2.3441353971724816,4.14956492066404
2025-03-21,3.5048708639716972,2.506308845725941,4.523207779757717
2025-03-22,2.5076627139868704,1.493576786233409,3.472084012186371
2025-03-23,1.0596102661663407,0.028283210661656955,2.008391944116023
2025-03-24,3.310218658486706,2.3495071318796086,4.322043883066748
2025-03-25,4.4161713030012555,3.335861173403529,5.367894976964376
2025-03-26,4.585396276017811,3.569802175991763,5.53648247459343
2025-03-27,4.713588436443362,3.7978806973054944,5.616596597209185
2025-03-28,5.026546823882942,4.016628387979246,6.055918630715332
2025-03-29,4.108024765500584,3.108334416956828,5.101277111574437
2025-03-30,2.7203404633161936,1.6757194968359197,3.732352292534376
2025-03-31,5.012274030133573,3.973100360749002,6.013163209868637
2025-04-01,6.140137528591705,5.131430014731989,7.176930435984403
2025-04-02,6.311845848831259,5.329896400673219,7.258794675126317
2025-04-03,6.42343545377072,5.435425962254606,7.365024235390869
2025-04-04,6.7013906694466865,5.737406063648042,7.711209140013121
2025-04-05,5.730475261720246,4.760749311786152,6.729595083246084
2025-04-06,4.2743175605042225,3.2709237850912833,5.230514905185219
2025-04-07,6.483275753519006,5.436338999833392,7.456171287814487
2025-04-08,7.51547070488605,6.545446433503062,8.502647389343656
2025-04-09,7.580815060873156,6.559121287586949,8.48405327269294
2025-04-10,7.5774867004507005,6.595225262760834,8.539681653721113
2025-04-11,7.734207312167223,6.752327265503003,8.722731624382476
2025-04-12,6.638024989582611,5.6447148330491945,7.661268080467691
2025-04-13,5.054850275073158,4.088305788477419,6.00253184780098
2025-04-14,7.137273430438492,6.180422404537444,8.083737849351792
2025-04-15,8.045551405292453,7.076022950486499,9.03122378245667
2025-04-16,7.991594312180465,6.97492711896823,8.924690343478634
2025-04-17,7.87540041832129,6.872517182501398,8.866216328321642
2025-04-18,7.927301270272429,6.997488784339542,8.856534349719464
2025-04-19,5.083124541229686,4.156387908555843,6.125127098840736
2025-04-20,5.067668575183124,4.076961277503886,6.019086967387941
2025-04-21,7.076584785818216,6.097818500660649,8.05187048812448
2025-04-22,7.92327658835619,6.946902430284719,8.917024071992426
2025-04-23,7.819924705604798,6.911868100848139,8.791486538025277
2025-04-24,7.666519717241908,6.655217601243765,8.667470534513038
2025-04-25,7.693119161331477,6.633892601136115,8.61947744958209
2025-04-26,6.487620314374977,5.538362541428233,7.419491095745634
2025-04-27,4.816298019637522,3.895182090145444,5.860336071657368
2025-04-28,6.831634994104897,5.973642803620689,7.921451538800479
2025-04-29,7.693332463004694,6.722975489654925,8.700005816921841
2025-04-30,7.6123300557161855,6.623102933409343,8.579935759664304
2025-05-01,7.487282871788438,6.513902555285276,8.510458283612717
2025-05-02,7.546856039257465,6.5628412867397925,8.562619082538363
2025-05-03,6.377534904976693,5.49643675110475,7.448125412605682
2025-05-04,4.744199266139377,3.7727181092962536,5.770850754940373
2025-05-05,6.797988164476887,5.900441687915889,7.843930134330295
2025-05-06,7.697342257186994,6.680471990436019,8.744805825753875
2025-05-07,7.652051959389846,6.645148260129478,8.644491098185986
2025-05-08,7.559758640412223,6.513043677284874,8.545404325583412
2025-05-09,7.648268697469275,6.686273520981141,8.61352567153838
2025-05-10,6.503378285778643,5.558458558855023,7.524264180386598
2025-05-11,4.889456898600565,3.892441034284511,5.84732129980559
2025-05-12,6.9573162500763885,5.981981041995473,7.888554521896564
2025-05-13,7.865251552335113,6.891893175228677,8.876628088677103
2025-05-14,7.823083599043377,6.83346863774597,8.808362441868855
2025-05-15,7.728649285890709,6.808567349010525,8.736685245083667
2025-05-16,7.810100857787112,6.773575289683638,8.80567496645802
2025-05-17,6.653712229915147,5.730699997444155,7.659437808541457
2025-05-18,5.0244412279096515,4.063011178439796,5.969037940209884
2025-05-19,7.07377491487546,6.0561057857561496,7.965583121414481
2025-05-20,7.960745853024809,6.888026869214542,8.97817205749305
2025-05-21,7.7028150868964484,6.730465102461889,8.67910625183136
2025-05-22,7.7780040501227,6.768950223359356,8.768609156687141
2025-05-23,7.835835030510425,6.873410269463504,8.792224438815397
2025-05-24,6.6564482393530096,5.7180635599037295,7.582613637424394
2025-05-25,5.005475962783882,4.052485944213394,6.007546356047577
2025-05-26,7.035002913297208,6.027395231310791,8.037475830855099
